Unnamed: 0,0
296,frog
297,Airplane
298,Airplane
299,cat
300,frog
301,frog
302,bird
303,ship
304,frog
305,automobile
306,bird
307,deer
308,automobile
309,frog
310,ship
311,frog
312,Airplane
313,Airplane
314,cat
315,Airplane
316,bird
317,horse
318,dog
319,cat
320,dog
321,dog
322,frog
323,frog
324,frog
325,truck
326,horse
327,deer
328,Airplane
329,bird
330,deer
331,truck
332,frog
333,frog
334,frog
335,frog
336,cat
337,ship
338,Airplane
339,horse
340,dog
341,dog
342,Airplane
343,cat
344,ship
345,cat
346,horse
347,cat
348,ship
349,truck
350,truck
351,automobile
352,truck
353,bird
354,cat
355,bird
356,frog
357,cat
358,automobile
359,ship
360,truck
361,dog
362,ship
363,Airplane
364,truck
365,horse
366,horse
367,ship
368,Airplane
369,deer
370,frog
371,horse
372,ship
373,Airplane
374,ship
375,horse
376,truck
377,bird
378,ship
379,frog
380,bird
381,truck
382,Airplane
383,truck
384,bird
385,Airplane
386,horse
387,frog
388,bird
389,cat
390,automobile
391,ship
392,frog
393,dog
394,bird
395,frog
396,bird
397,cat
398,truck
399,truck
400,truck
401,automobile
402,horse
403,Airplane
404,truck
405,deer
406,Airplane
407,truck
408,ship
409,bird
410,frog
411,truck
412,bird
413,frog
414,automobile
415,ship
416,Airplane
417,automobile
418,automobile
419,horse
420,deer
421,frog
422,Airplane
423,cat
424,dog
425,ship
426,dog
427,cat
428,frog
429,Airplane
430,automobile
431,dog
432,dog
433,cat
434,bird
435,horse
436,truck
437,deer
438,cat
439,frog
440,frog
441,bird
442,truck
443,ship
444,dog
445,deer
446,dog
447,Airplane
448,horse
449,Airplane
450,horse
451,automobile
452,automobile
453,deer
454,truck
455,bird
456,bird
457,automobile
458,frog
459,ship
460,frog
461,frog
462,automobile
463,dog
464,truck
465,deer
466,frog
467,ship
468,deer
469,dog
470,deer
471,dog
472,ship
473,bird
474,cat
475,horse
476,deer
477,Airplane
478,bird
479,horse
480,truck
481,frog
482,Airplane
483,deer
484,truck
485,truck
486,truck
487,truck
488,ship
489,Airplane
490,ship
491,horse
492,Airplane
493,automobile
494,ship
495,ship
496,frog
497,bird
498,bird
499,Airplane
500,frog
501,frog
502,deer
503,frog
504,automobile
505,bird
506,truck
507,horse
508,automobile
509,deer
510,Airplane
511,frog
512,frog
513,automobile
514,dog
515,truck
516,ship
517,truck
518,truck
519,ship
520,ship
521,Airplane
522,Airplane
523,truck
524,Airplane
525,dog
526,cat
527,ship
528,Airplane
529,deer
530,ship
531,ship
532,horse
533,Airplane
534,frog
535,frog
536,frog
537,cat
538,Airplane
539,truck
540,truck
541,ship
542,frog
543,frog
544,dog
545,truck
546,Airplane
547,cat
548,frog
549,dog
550,bird
551,bird
552,Airplane
553,cat
554,dog
555,bird
556,frog
557,deer
558,deer
559,dog
560,Airplane
561,horse
562,cat
563,frog
564,deer
565,ship
566,truck
567,horse
568,ship
569,deer
570,frog
571,horse
572,truck
573,frog
574,frog
575,dog
576,ship
577,Airplane
578,horse
579,automobile
580,deer
581,horse
582,Airplane
583,bird
584,Airplane
585,Airplane
586,cat
587,horse
588,ship
589,truck
590,frog
591,automobile
592,bird
593,frog
594,Airplane
595,automobile
596,frog
597,dog
598,frog
599,frog
600,Airplane
601,dog
602,Airplane
603,cat
604,automobile
605,dog
606,automobile
607,dog
608,cat
609,truck
610,frog
611,ship
612,ship
613,ship
614,cat
615,ship
616,frog
617,frog
618,ship
619,automobile
620,horse
621,deer
622,automobile
623,bird
624,dog
625,automobile
626,truck
627,deer
628,deer
629,horse
630,truck
631,bird
632,frog
633,ship
634,horse
635,bird
636,truck
637,Airplane
638,Airplane
639,horse
640,frog
641,frog
642,ship
643,deer
644,horse
645,truck
646,dog
647,bird
648,bird
649,horse
650,frog
651,frog
652,cat
653,deer
654,cat
655,Airplane
656,automobile
657,automobile
658,horse
659,truck
660,ship
661,horse
662,horse
663,frog
664,cat
665,Airplane
666,dog
667,Airplane
668,truck
669,bird
670,frog
671,cat
672,cat
673,frog
674,frog
675,cat
676,deer
677,truck
678,frog
679,bird
680,truck
681,frog
682,Airplane
683,bird
684,truck
685,frog
686,automobile
687,horse
688,frog
689,truck
690,cat
691,Airplane
692,Airplane
693,horse
694,ship
695,deer
696,ship
697,cat
698,horse
699,horse
700,horse
701,Airplane
702,frog
703,Airplane
704,dog
705,deer
706,bird
707,dog
708,ship
709,truck
710,deer
711,ship
712,Airplane
713,horse
714,dog
715,automobile
716,frog
717,horse
718,bird
719,ship
720,truck
721,ship
722,ship
723,automobile
724,Airplane
725,Airplane
726,automobile
727,horse
728,frog
729,dog
730,frog
731,bird
732,horse
733,frog
734,deer
735,deer
736,automobile
737,Airplane
738,automobile
739,deer
740,cat
741,dog
742,truck
743,horse
744,automobile
745,frog
746,frog
747,frog
748,bird
749,dog
750,truck
751,Airplane
752,truck
753,automobile
754,deer
755,horse
756,frog
757,Airplane
758,bird
759,automobile
760,automobile
761,horse
762,horse
763,truck
764,Airplane
765,bird
766,bird
767,ship
768,cat
769,horse
770,cat
771,truck
772,frog
773,dog
774,Airplane
775,bird
776,Airplane
777,dog
778,deer
779,frog
780,deer
781,automobile
782,bird
783,cat
784,horse
785,Airplane
786,frog
787,ship
788,deer
789,truck
790,Airplane
791,Airplane
792,Airplane
793,truck
794,horse
795,horse
796,bird
797,frog
798,dog
799,horse
800,horse
801,horse
802,Airplane
803,horse
804,horse
805,frog
806,Airplane
807,frog
808,horse
809,Airplane
810,dog
811,automobile
812,horse
813,deer
814,dog
815,ship
816,automobile
817,bird
818,deer
819,bird
820,ship
821,horse
822,Airplane
823,ship
824,deer
825,frog
826,cat
827,cat
828,frog
829,dog
830,ship
831,dog
832,Airplane
833,cat
834,deer
835,cat
836,truck
837,horse
838,truck
839,bird
840,horse
841,truck
842,horse
843,bird
844,horse
845,horse
846,frog
847,Airplane
848,bird
849,deer
850,dog
851,automobile
852,ship
853,ship
854,ship
855,Airplane
856,truck
857,Airplane
858,horse
859,ship
860,bird
861,dog
862,frog
863,dog
864,Airplane
865,automobile
866,truck
867,dog
868,truck
869,automobile
870,deer
871,automobile
872,deer
873,ship
874,cat
875,ship
876,frog
877,bird
878,ship
879,horse
880,ship
881,dog
882,Airplane
883,Airplane
884,truck
885,Airplane
886,ship
887,automobile
888,Airplane
889,deer
890,dog
891,bird
892,cat
893,dog
894,deer
895,automobile
896,cat
897,dog
898,cat
899,automobile
900,bird
901,horse
902,frog
903,dog
904,Airplane
905,Airplane
906,truck
907,frog
908,ship
909,dog
910,horse
911,cat
912,deer
913,dog
914,frog
915,truck
916,truck
917,ship
918,ship
919,deer
920,cat
921,truck
922,truck
923,frog
924,automobile
925,cat
926,frog
927,cat
928,horse
929,Airplane
930,deer
931,cat
932,dog
933,frog
934,horse
935,Airplane
936,bird
937,deer
938,truck
939,automobile
940,automobile
941,horse
942,horse
943,deer
944,ship
945,Airplane
946,Airplane
947,dog
948,deer
949,horse
950,cat
951,truck
952,bird
953,automobile
954,deer
955,horse
956,ship
957,automobile
958,ship
959,ship
960,horse
961,truck
962,cat
963,frog
964,frog
965,cat
966,Airplane
967,truck
968,automobile
969,ship
970,Airplane
971,frog
972,bird
973,automobile
974,Airplane
975,ship
976,frog
977,ship
978,automobile
979,truck
980,cat
981,ship
982,dog
983,deer
984,horse
985,ship
986,Airplane
987,automobile
988,bird
989,bird
990,automobile
991,cat
992,ship
993,cat
994,dog
995,cat
996,truck
997,bird
998,dog
999,ship
1000,dog
1001,frog
1002,ship
1003,deer
1004,Airplane
1005,automobile
1006,frog
1007,ship
1008,deer
1009,cat
1010,Airplane
1011,ship
1012,horse
1013,cat
1014,bird
1015,frog
1016,automobile
1017,dog
1018,Airplane
1019,ship
1020,automobile
1021,deer
1022,Airplane
1023,ship
1024,cat
1025,automobile
1026,frog
1027,horse
1028,cat
1029,frog
1030,truck
1031,cat
1032,bird
1033,cat
1034,cat
1035,frog
1036,deer
1037,horse
1038,bird
1039,bird
1040,dog
1041,cat
1042,horse
1043,horse
1044,ship
1045,dog
1046,deer
1047,ship
1048,automobile
1049,horse
1050,dog
1051,bird
1052,automobile
1053,dog
1054,deer
1055,Airplane
1056,cat
1057,dog
1058,frog
1059,bird
1060,truck
1061,Airplane
1062,automobile
1063,frog
1064,automobile
1065,truck
1066,frog
1067,Airplane
1068,truck
1069,frog
1070,cat
1071,frog
1072,truck
1073,horse
1074,cat
1075,ship
1076,Airplane
1077,Airplane
1078,Airplane
1079,cat
1080,frog
1081,frog
1082,ship
1083,bird
1084,cat
1085,deer
1086,horse
1087,deer
1088,deer
1089,frog
1090,Airplane
1091,ship
1092,frog
1093,dog
1094,dog
1095,frog
1096,horse
1097,dog
1098,deer
1099,cat
1100,ship
1101,Airplane
1102,ship
1103,ship
1104,ship
1105,bird
1106,cat
1107,horse
1108,bird
1109,Airplane
1110,bird
1111,ship
1112,frog
1113,ship
1114,truck
1115,automobile
1116,cat
1117,dog
1118,horse
1119,horse
1120,dog
1121,cat
1122,ship
1123,frog
1124,dog
1125,frog
1126,Airplane
1127,ship
1128,automobile
1129,bird
1130,deer
1131,truck
1132,automobile
1133,automobile
1134,automobile
1135,cat
1136,automobile
1137,horse
1138,dog
1139,ship
1140,frog
1141,ship
1142,ship
1143,frog
1144,truck
1145,dog
1146,deer
1147,Airplane
1148,deer
1149,horse
1150,deer
1151,bird
1152,Airplane
1153,truck
1154,frog
1155,horse
1156,horse
1157,deer
1158,automobile
1159,ship
1160,ship
1161,frog
1162,horse
1163,bird
1164,ship
1165,Airplane
1166,cat
1167,bird
1168,deer
1169,bird
1170,cat
1171,truck
1172,Airplane
1173,Airplane
1174,Airplane
1175,frog
1176,bird
1177,ship
1178,bird
1179,cat
1180,truck
1181,cat
1182,truck
1183,dog
1184,cat
1185,automobile
1186,deer
1187,automobile
1188,Airplane
1189,horse
1190,automobile
1191,automobile
1192,frog
1193,frog
1194,Airplane
1195,frog
1196,dog
1197,Airplane
1198,deer
1199,dog
1200,Airplane
1201,horse
1202,automobile
1203,ship
1204,frog
1205,ship
1206,automobile
1207,ship
1208,bird
1209,horse
1210,ship
1211,automobile
1212,automobile
1213,ship
1214,dog
1215,horse
1216,Airplane
1217,bird
1218,ship
1219,dog
1220,deer
1221,Airplane
1222,automobile
1223,ship
1224,horse
1225,frog
1226,frog
1227,truck
1228,Airplane
1229,cat
1230,dog
1231,bird
1232,automobile
1233,Airplane
1234,automobile
1235,dog
1236,dog
1237,Airplane
1238,frog
1239,cat
1240,frog
1241,Airplane
1242,automobile
1243,dog
1244,dog
1245,ship
1246,truck
1247,bird
1248,bird
1249,deer
1250,frog
1251,dog
1252,dog
1253,ship
1254,Airplane
1255,Airplane
1256,ship
1257,dog
1258,frog
1259,ship
1260,horse
1261,Airplane
1262,bird
1263,Airplane
1264,ship
1265,truck
1266,ship
1267,deer
1268,bird
1269,frog
1270,truck
1271,truck
1272,bird
1273,frog
1274,cat
1275,bird
1276,automobile
1277,frog
1278,bird
1279,dog
1280,cat
1281,ship
1282,truck
1283,ship
1284,cat
1285,horse
1286,truck
1287,ship
1288,automobile
1289,truck
1290,cat
1291,automobile
1292,frog
1293,horse
1294,Airplane
1295,Airplane
1296,cat
1297,Airplane
1298,ship
1299,truck
1300,cat
1301,automobile
1302,deer
1303,deer
1304,bird
1305,ship
1306,cat
1307,Airplane
1308,frog
1309,frog
1310,ship
1311,ship
1312,deer
1313,automobile
1314,automobile
1315,Airplane
1316,dog
1317,truck
1318,automobile
1319,Airplane
1320,horse
1321,ship
1322,Airplane
1323,ship
1324,truck
1325,deer
1326,cat
1327,frog
1328,cat
1329,deer
1330,horse
1331,Airplane
1332,automobile
1333,automobile
1334,cat
1335,ship
1336,horse
1337,dog
1338,frog
1339,cat
1340,Airplane
1341,deer
1342,frog
1343,truck
1344,frog
1345,deer
1346,bird
1347,cat
1348,cat
1349,ship
1350,frog
1351,horse
1352,bird
1353,horse
1354,horse
1355,automobile
1356,horse
1357,automobile
1358,ship
1359,truck
1360,horse
1361,truck
1362,dog
1363,Airplane
1364,deer
1365,Airplane
1366,ship
1367,bird
1368,Airplane
1369,ship
1370,truck
1371,automobile
1372,automobile
1373,horse
1374,Airplane
1375,cat
1376,truck
1377,cat
1378,deer
1379,automobile
1380,dog
1381,ship
1382,Airplane
1383,cat
1384,frog
1385,dog
1386,cat
1387,ship
1388,cat
1389,deer
1390,frog
1391,truck
1392,bird
1393,cat
1394,deer
1395,dog
1396,automobile
1397,Airplane
1398,ship
1399,Airplane
1400,deer
1401,bird
1402,horse
1403,horse
1404,automobile
1405,bird
1406,truck
1407,ship
1408,automobile
1409,horse
1410,ship
1411,dog
1412,ship
1413,truck
1414,automobile
1415,horse
1416,automobile
1417,truck
1418,deer
1419,ship
1420,horse
1421,deer
1422,ship
1423,deer
1424,horse
1425,cat
1426,horse
1427,Airplane
1428,horse
1429,horse
1430,automobile
1431,deer
1432,truck
1433,horse
1434,ship
1435,automobile
1436,horse
1437,ship
1438,dog
1439,dog
1440,ship
1441,bird
1442,cat
1443,frog
1444,automobile
1445,dog
1446,Airplane
1447,truck
1448,deer
1449,frog
1450,frog
1451,deer
1452,cat
1453,frog
1454,dog
1455,Airplane
1456,frog
1457,ship
1458,horse
1459,ship
1460,frog
1461,Airplane
1462,deer
1463,truck
1464,truck
1465,Airplane
1466,horse
1467,automobile
1468,cat
1469,bird
1470,bird
1471,truck
1472,horse
1473,horse
1474,dog
1475,truck
1476,cat
1477,horse
1478,truck
1479,truck
1480,dog
1481,bird
1482,Airplane
1483,frog
1484,frog
1485,ship
1486,horse
1487,Airplane
1488,ship
1489,frog
1490,automobile
1491,frog
1492,bird
1493,automobile
1494,dog
1495,Airplane
1496,frog
1497,dog
1498,cat
1499,automobile
1500,automobile
1501,frog
1502,frog
1503,bird
1504,automobile
1505,bird
1506,horse
1507,ship
1508,ship
1509,automobile
1510,ship
1511,Airplane
1512,ship
1513,dog
1514,horse
1515,cat
1516,automobile
1517,automobile
1518,cat
1519,frog
1520,horse
1521,horse
1522,deer
1523,horse
1524,frog
1525,Airplane
1526,dog
1527,truck
1528,bird
1529,dog
1530,truck
1531,frog
1532,Airplane
1533,horse
1534,deer
1535,bird
1536,truck
1537,deer
1538,frog
1539,bird
1540,ship
1541,bird
1542,dog
1543,dog
1544,horse
1545,truck
1546,deer
1547,Airplane
1548,dog
1549,bird
1550,frog
1551,frog
1552,cat
1553,frog
1554,deer
1555,Airplane
1556,Airplane
1557,ship
1558,frog
1559,dog
1560,horse
1561,dog
1562,bird
1563,truck
1564,automobile
1565,bird
1566,bird
1567,frog
1568,Airplane
1569,automobile
1570,deer
1571,cat
1572,frog
1573,automobile
1574,ship
1575,bird
1576,deer
1577,cat
1578,frog
1579,ship
1580,truck
1581,truck
1582,frog
1583,horse
1584,dog
1585,truck
1586,dog
1587,Airplane
1588,deer
1589,frog
1590,Airplane
1591,frog
1592,bird
1593,cat
1594,horse
1595,horse
1596,bird
1597,dog
1598,bird
1599,dog
1600,truck
1601,truck
1602,automobile
1603,Airplane
1604,truck
1605,bird
1606,ship
1607,truck
1608,dog
1609,bird
1610,dog
1611,cat
1612,dog
1613,ship
1614,automobile
1615,truck
1616,truck
1617,Airplane
1618,horse
1619,frog
1620,cat
1621,automobile
1622,dog
1623,deer
1624,dog
1625,Airplane
1626,truck
1627,automobile
1628,horse
1629,Airplane
1630,Airplane
1631,automobile
1632,ship
1633,truck
1634,bird
1635,horse
1636,frog
1637,bird
1638,Airplane
1639,ship
1640,deer
1641,deer
1642,deer
1643,dog
1644,dog
1645,deer
1646,Airplane
1647,horse
1648,truck
1649,deer
1650,dog
1651,ship
1652,Airplane
1653,truck
1654,truck
1655,ship
1656,bird
1657,dog
1658,deer
1659,ship
1660,deer
1661,frog
1662,cat
1663,frog
1664,Airplane
1665,frog
1666,frog
1667,frog
1668,truck
1669,deer
1670,frog
1671,truck
1672,truck
1673,Airplane
1674,bird
1675,cat
1676,ship
1677,automobile
1678,frog
1679,horse
1680,frog
1681,horse
1682,cat
1683,ship
1684,truck
1685,dog
1686,Airplane
1687,Airplane
1688,horse
1689,truck
1690,horse
1691,ship
1692,truck
1693,ship
1694,Airplane
1695,truck
1696,Airplane
1697,truck
1698,bird
1699,automobile
1700,bird
1701,automobile
1702,truck
1703,dog
1704,cat
1705,bird
1706,automobile
1707,truck
1708,dog
1709,bird
1710,frog
1711,automobile
1712,ship
1713,truck
1714,Airplane
1715,horse
1716,automobile
1717,dog
1718,horse
1719,Airplane
1720,bird
1721,truck
1722,frog
1723,dog
1724,deer
1725,ship
1726,Airplane
1727,automobile
1728,truck
1729,ship
1730,ship
1731,frog
1732,truck
1733,frog
1734,dog
1735,frog
1736,frog
1737,dog
1738,dog
1739,truck
1740,truck
1741,dog
1742,ship
1743,automobile
1744,Airplane
1745,horse
1746,horse
1747,truck
1748,Airplane
1749,bird
1750,ship
1751,deer
1752,dog
1753,frog
1754,horse
1755,automobile
1756,horse
1757,frog
1758,bird
1759,bird
1760,Airplane
1761,automobile
1762,deer
1763,Airplane
1764,horse
1765,frog
1766,deer
1767,bird
1768,Airplane
1769,bird
1770,deer
1771,deer
1772,Airplane
1773,dog
1774,horse
1775,Airplane
1776,Airplane
1777,deer
1778,ship
1779,dog
1780,truck
1781,frog
1782,cat
1783,ship
1784,Airplane
1785,Airplane
1786,truck
1787,Airplane
1788,frog
1789,Airplane
1790,ship
1791,horse
1792,truck
1793,dog
1794,dog
1795,frog
1796,ship
1797,truck
1798,bird
1799,bird
1800,Airplane
1801,deer
1802,horse
1803,frog
1804,dog
1805,ship
1806,automobile
1807,deer
1808,horse
1809,ship
1810,ship
1811,dog
1812,bird
1813,automobile
1814,truck
1815,automobile
1816,truck
1817,frog
1818,dog
1819,ship
1820,automobile
1821,frog
1822,Airplane
1823,cat
1824,truck
1825,bird
1826,ship
1827,deer
1828,ship
1829,automobile
1830,frog
1831,truck
1832,ship
1833,ship
1834,automobile
1835,cat
1836,bird
1837,frog
1838,cat
1839,horse
1840,ship
1841,automobile
1842,deer
1843,truck
1844,truck
1845,horse
1846,frog
1847,dog
1848,cat
1849,horse
1850,Airplane
1851,Airplane
1852,bird
1853,truck
1854,dog
1855,dog
1856,ship
1857,dog
1858,dog
1859,frog
1860,ship
1861,dog
1862,dog
1863,frog
1864,horse
1865,dog
1866,ship
1867,frog
1868,horse
1869,Airplane
1870,cat
1871,dog
1872,Airplane
1873,frog
1874,Airplane
1875,Airplane
1876,automobile
1877,dog
1878,horse
1879,Airplane
1880,dog
1881,automobile
1882,cat
1883,deer
1884,deer
1885,bird
1886,ship
1887,dog
1888,automobile
1889,ship
1890,dog
1891,ship
1892,frog
1893,automobile
1894,frog
1895,Airplane
1896,truck
1897,ship
1898,frog
1899,horse
1900,ship
1901,dog
1902,bird
1903,Airplane
1904,automobile
1905,horse
1906,cat
1907,cat
1908,cat
1909,dog
1910,frog
1911,frog
1912,Airplane
1913,truck
1914,truck
1915,truck
1916,deer
1917,ship
1918,horse
1919,horse
1920,bird
1921,ship
1922,dog
1923,automobile
1924,bird
1925,automobile
1926,Airplane
1927,frog
1928,deer
1929,cat
1930,ship
1931,deer
1932,Airplane
1933,cat
1934,truck
1935,frog
1936,deer
1937,automobile
1938,Airplane
1939,automobile
1940,bird
1941,Airplane
1942,bird
1943,ship
1944,bird
1945,cat
1946,ship
1947,truck
1948,ship
1949,Airplane
1950,cat
1951,horse
1952,horse
1953,deer
1954,Airplane
1955,horse
1956,horse
1957,frog
1958,automobile
1959,Airplane
1960,dog
1961,horse
1962,frog
1963,horse
1964,dog
1965,Airplane
1966,horse
1967,dog
1968,ship
1969,automobile
1970,automobile
1971,cat
1972,frog
1973,Airplane
1974,frog
1975,frog
1976,dog
1977,cat
1978,frog
1979,cat
1980,truck
1981,dog
1982,cat
1983,truck
1984,cat
1985,bird
1986,frog
1987,ship
1988,dog
1989,frog
1990,horse
1991,deer
1992,frog
1993,deer
1994,truck
1995,bird
1996,cat
1997,Airplane
1998,cat
1999,cat
2000,truck
2001,frog
2002,truck
2003,frog
2004,dog
2005,dog
2006,deer
2007,ship
2008,ship
2009,truck
2010,automobile
2011,cat
2012,dog
2013,truck
2014,ship
2015,bird
2016,frog
2017,bird
2018,cat
2019,horse
2020,truck
2021,ship
2022,bird
2023,cat
2024,frog
2025,deer
2026,cat
2027,automobile
2028,horse
2029,dog
2030,deer
2031,automobile
2032,Airplane
2033,bird
2034,frog
2035,frog
2036,cat
2037,horse
2038,Airplane
2039,ship
2040,ship
2041,Airplane
2042,automobile
2043,ship
2044,dog
2045,ship
2046,cat
2047,cat
2048,Airplane
2049,frog
2050,ship
2051,cat
2052,ship
2053,bird
2054,cat
2055,deer
2056,dog
2057,ship
2058,ship
2059,bird
2060,dog
2061,dog
2062,horse
2063,automobile
2064,truck
2065,dog
2066,horse
2067,deer
2068,frog
2069,horse
2070,frog
2071,Airplane
2072,Airplane
2073,bird
2074,bird
2075,truck
2076,cat
2077,ship
2078,dog
2079,Airplane
2080,frog
2081,dog
2082,Airplane
2083,dog
2084,horse
2085,bird
2086,truck
2087,Airplane
2088,dog
2089,horse
2090,bird
2091,automobile
2092,automobile
2093,bird
2094,cat
2095,Airplane
2096,truck
2097,bird
2098,automobile
2099,automobile
2100,frog
2101,frog
2102,Airplane
2103,automobile
2104,deer
2105,frog
2106,automobile
2107,cat
2108,cat
2109,Airplane
2110,cat
2111,truck
2112,automobile
2113,Airplane
2114,bird
2115,dog
2116,truck
2117,truck
2118,Airplane
2119,frog
2120,ship
2121,cat
2122,Airplane
2123,horse
2124,Airplane
2125,truck
2126,automobile
2127,bird
2128,deer
2129,truck
2130,Airplane
2131,horse
2132,frog
2133,frog
2134,Airplane
2135,ship
2136,cat
2137,deer
2138,deer
2139,ship
2140,automobile
2141,deer
2142,truck
2143,truck
2144,bird
2145,bird
2146,deer
2147,dog
2148,Airplane
2149,frog
2150,truck
2151,dog
2152,horse
2153,ship
2154,horse
2155,ship
2156,ship
2157,frog
2158,truck
2159,horse
2160,Airplane
2161,bird
2162,ship
2163,horse
2164,automobile
2165,Airplane
2166,deer
2167,dog
2168,cat
2169,deer
2170,bird
2171,cat
2172,bird
2173,cat
2174,truck
2175,cat
2176,automobile
2177,dog
2178,truck
2179,Airplane
2180,deer
2181,Airplane
2182,deer
2183,deer
2184,truck
2185,truck
2186,Airplane
2187,cat
2188,truck
2189,bird
2190,ship
2191,frog
2192,cat
2193,dog
2194,ship
2195,bird
2196,Airplane
2197,frog
2198,truck
2199,frog
2200,ship
2201,dog
2202,horse
2203,deer
2204,truck
2205,bird
2206,truck
2207,cat
2208,deer
2209,deer
2210,bird
2211,horse
2212,bird
2213,frog
2214,deer
2215,deer
2216,dog
2217,ship
2218,deer
2219,horse
2220,automobile
2221,bird
2222,deer
2223,Airplane
2224,deer
2225,horse
2226,frog
2227,Airplane
2228,truck
2229,deer
2230,horse
2231,Airplane
2232,cat
2233,bird
2234,horse
2235,bird
2236,deer
2237,frog
2238,horse
2239,horse
2240,truck
2241,Airplane
2242,dog
2243,dog
2244,ship
2245,Airplane
2246,automobile
2247,bird
2248,truck
2249,Airplane
2250,truck
2251,bird
2252,bird
2253,horse
2254,automobile
2255,dog
2256,deer
2257,ship
2258,automobile
2259,dog
2260,deer
2261,cat
2262,deer
2263,frog
2264,dog
2265,ship
2266,ship
2267,frog
2268,automobile
2269,deer
2270,bird
2271,ship
2272,bird
2273,bird
2274,automobile
2275,deer
2276,truck
2277,dog
2278,truck
2279,truck
2280,ship
2281,dog
2282,truck
2283,frog
2284,Airplane
2285,bird
2286,deer
2287,dog
2288,bird
2289,automobile
2290,automobile
2291,dog
2292,cat
2293,automobile
2294,automobile
2295,truck
2296,truck
2297,horse
2298,Airplane
2299,frog
2300,cat
2301,dog
2302,bird
2303,frog
2304,horse
2305,bird
2306,cat
2307,horse
2308,automobile
2309,cat
2310,dog
2311,horse
2312,frog
2313,deer
2314,bird
2315,bird
2316,bird
2317,dog
2318,bird
2319,Airplane
2320,ship
2321,automobile
2322,Airplane
2323,automobile
2324,Airplane
2325,ship
2326,horse
2327,horse
2328,horse
2329,deer
2330,Airplane
2331,dog
2332,bird
2333,frog
2334,truck
2335,deer
2336,truck
2337,horse
2338,cat
2339,frog
2340,horse
2341,ship
2342,frog
2343,deer
2344,ship
2345,dog
2346,automobile
2347,ship
2348,Airplane
2349,Airplane
2350,dog
2351,deer
2352,cat
2353,frog
2354,truck
2355,horse
2356,ship
2357,dog
2358,horse
2359,horse
2360,bird
2361,ship
2362,dog
2363,frog
2364,bird
